Code,Name,Street_Add,Town,Type,ZipCode,Waste,Lat,Long,X_Coord,Y_Coord,Status,Score
IH125,KINDRED HOSP NORTHEAST - STOUG,909 SUMNER STREET 1ST FLOOR,STOUGHTON,IH,02072,54.9252,42.10100985,-71.08082802,234672.4241,872373.7155,M,100
IH79,KINDRED HOSP PARK VIEW-CENTRAL,111 HUNTOON MEMORIAL HIGHWAY,LEICESTER,IH,01542,29.33505,42.21053506,-71.90747896,166352.8893,884534.1198,M,63
IH95,KINDRED HOSPITAL NORTHEAST - N,67 UNION STREET 6 NORTH,NATICK,IH,01760,14.35545,42.28118696,-71.33372886,213714.3957,892314.7177,M,81
IH131,KINDRED HOSPITAL NORTHEAST-WAL,9 HOPE AVENUE,WALTHAM,IH,02453,68.6565,42.37013655,-71.24863835,220703.7076,902212.0175,M,100
IH122,KINDRED HOSPITAL PARK VIEW,1400 STATE STREET,SPRINGFIELD,IH,01109,79.26705,42.11987652,-72.54601986,113504.4541,874914.4426,M,100
IH26,KINDRED HOSPITAL-BOSTON,1515 COMMONWEALTH AVENUE,BOSTON,IH,02135,36.82485,42.34708883,-71.14111784,229570.4924,899683.6538,M,100
IH108,KINDRED HOSPITAL-BOSTON NORTH,15 KING STREET,PEABODY,IH,01960,31.2075,42.52910092,-70.93666642,246282.7667,919991.9773,M,100
IH360,KINDRED NURSING & REHAB-BRAINT,1102 WASHINGTON STREET,BRAINTREE,IH,02184,58.1445,42.19883916,-71.00693074,240722.0694,883272.3485,M,100
IH362,KINDRED NURSING & REHABILITA-W,785 MAIN STREET,CONCORD,IH,01742,36.4635,42.45551215,-71.37593747,210204.7792,911672.2949,M,100
IH361,KINDRED NURSING & REHAB-TOWER,ONE MEADOWBROOK WAY,CANTON,IH,02021,53.874,42.165647,-71.0702786,235508.8579,879557.3452,M,100
IH363,KINDRED NURSING AND REHAB-DEN-,44 SOUTH STREET,ROCKPORT,IH,01966,24.966,42.65434,-70.60532734,273358.4283,934135.863,M,100
IH364,KINDRED TRNSTNL CARE & REHAB-A,100 WEST STREET,NEEDHAM,IH,02194,46.647,42.35807495,-71.1981943,224863.3182,900885.7334,M,66
IH365,KINDRED TRNSTNL CARE & REHAB-Q,11 MCGRATH HIGHWAY,QUINCY,IH,02169,41.391,42.25227727,-70.99680142,241523.613,889212.7015,M,63
IH366,KINDRED TRNSTNL CARE & REHAB-S,66 CENTRAL STREET,EAST BRIDGEWATER,IH,02333,36.4635,42.0316224,-70.9582052,244864.1828,864724.0777,M,100
IH367,KINDRED TRNSTNL CR & REHB-FORE,50 INDIAN NECK ROAD,WAREHAM,IH,02571,57.4875,41.7527017,-70.6984725,266662.3428,833915.3728,M,100
IH368,KINDRED TRNSTNL CR&REHAB-HARRI,160 MAIN STREET,WALPOLE,IH,02081,29.565,42.16724614,-71.22975913,222330.1132,879680.8932,M,100
IH369,KINDRED TRNSTNL CR&REHB-BLUEBE,75 BRIMBAL AVENUE,BEVERLY,IH,01915,43.362,42.56913484,-70.87310896,251471.7937,924475.3408,M,100
R2625,Kinfale Irish Pub & Restaurant,30 Worcester Rd,Framingham,R,01702,45,42.29872798,-71.39524502,208638.0228,894255.0259,M,100
R848,King and I,145 Charles St Ste 1,Boston,R,02114,19.5,42.36035995,-71.07081145,235356.003,901184.5078,M,100
R194,King Buffet,488 John Fitch Hwy,Fitchburg,R,01420,15,42.58351376,-71.77544966,177388.8015,925919.9536,M,100
R3226,King Phillip Restaurant & Motel,35 State Rd,Athol,R,01331,72,42.57018343,-72.13557604,147815.9926,924597.0948,M,100
R636,King Yen Chinese Restaurant,340 Springfield St,Agawam,R,01001,18,42.08689372,-72.64108881,105594.6288,871352.1086,M,100
W232,Kingdo Baguette & Bakery,1229 Dorchester Ave,Dorchester,W,02125,42.30865236,-71.05819863,236424.7707,895446.4094,M,66
R3517,Kingfish Hall,1 Faneuil Hall Market Pl,Boston,R,02109,90,42.3599948,-71.0556558,236604.7063,901150.3419,M,100
R3331,Kingston Charlie Horse Rest,99 Main St,Kingston,R,02364,75,41.98766,-70.70931749,265518.4926,860002.3556,M,100
IH644,KINGSTON PLACE,15 FOSTER LANE PO BOX G,KINGSTON,IH,02364,4.9275,42.00166687,-70.72988536,263800.1737,861542.441,M,100
R1677,Kingston Station,25 Kingston St Lbby,Boston,R,02111,30,42.35366,-71.059055,236328.3229,900445.2494,M,100
R3332,Kinsale Irish Pub & Restaurant,2 CENTER PLAZA,BOSTON,R,02108,75,42.292955,-71.0623473,236091.6786,893701.0794,M,64
W233,"Kirin Produce Co, Inc",131 Newmarket Sq,Boston,W,02118,42.33018528,-71.06745339,235649.6306,897834.2546,M,66
IH370,KIRKWOOD NURSING HOME,202 MAIN STREET,WAKEFIELD,IH,01880,10.512,42.51283647,-71.07335853,235061.4636,918120.1527,M,100
R3815,Kitty's Restaurant & Lounge,123 Main St,North Reading,R,01864,277.5,42.57814014,-71.11149158,231894.6653,925359.1636,M,100
W234,Klaras Gourmet Cookies,18 Railroad St,Lee,W,01238,42.12673891,-70.94108998,246212.1904,875297.6952,T,66
F415,"Kneeland Bros., Inc.",51 Wethersfield St,Rowley,F,01969,42.71583386,-70.88517219,250363.8786,940763.7924,M,100
IH371,KNOLLWOOD NURSING CENTER,87 BRIARWOOD CIRCLE,WORCESTER,IH,01606,26.937,42.32019241,-71.77234633,177550.1553,896669.7355,M,100
R2951,Kokopelli Southwestern Grill,138 Day St,Auburndale,R,02466,52.5,42.33707245,-71.23925491,221487.8113,898541.7065,M,100
W235,Konditor Meister,32 Wood Rd,Braintree,W,02184,41.73427213,-70.90867293,249194.6766,831725.7492,T,66
R1450,Kool Kone,374 Marion Rd Ste 374,Wareham,R,02571,27,41.74246948,-70.74141836,263100.7768,832746.282,M,100
R3821,Kowloon Restaurant,948 Broadway,Saugus,R,01906,300,42.46716773,-71.02531788,239037.6444,913068.1936,M,100
R1145,Kozy Nook,645 State Rd,Westport,R,02790,22.5,41.6588646,-71.0808814,234909.3126,823265.6473,M,100
F416,Kraft Foods,1 Hill St,Woburn,F,01801,42.47937542,-71.11704883,231487.701,914386.2819,M,100
W236,Kraft Foods,41 Loring Dr,Framingham,W,01702,42.23298648,-71.46383463,202985.2684,886948.1445,T,66
R195,Krickets Korner,248 E Main St,Norton,R,02766,15,41.98617113,-71.15654064,228461.1424,859590.6132,M,100
R1146,Krista K'S Ice Cream,882 Main St,West Dennis,R,02670,22.5,41.66784014,-70.15005017,312420.2803,825066.4089,M,100
R1451,Krueger Flatbreads,142 Essex St,Haverhill,R,01832,27,42.77522008,-71.08612926,233870.5458,947261.5971,M,100
F417,Kyler's,2 Washburn St,New Bedford,F,02740,41.65404564,-70.91995672,248316.5459,822808.9347,M,100
R196,Kyoto Japanese Restaurant,535 Lincoln Plz,Worcester,R,01605,15,42.29489323,-71.77403922,177401.5813,893860.0783,M,81
R637,Kyoto Japanese Steak House,1487 Main St,Tewksbury,R,01876,18,42.59913235,-71.22065102,222925.6032,927655.9516,M,100
W237,L & H Fishing Corp,655 Pine Hill Rd,Westport,W,02790,42.52235746,-72.714925,100175.2952,919801.0133,T,66
F418,L & M Bakery,203 S Union St,Lawrence,F,01843,42.6966649,-71.1533994,228400.7544,938510.5495,M,100
F419,L & M Bakery,231 Neck Rd,Haverhill,F,01835,42.75519974,-71.12007738,231102.2091,945024.64,M,100
R423,L & R Log Cabin,114 E Grove St,Middleboro,R,02346,16.5,41.87615074,-70.89159457,250503.0643,847493.5459,M,100
W238,L & S Cranberry LP,28 Main St Bldg 3,North Easton,W,02356,42.13283206,-71.03990546,238038.2964,875925.6588,T,66
F420,L A Burdick Chocolates,52d Brattle St,Cambridge,F,02138,42.37455137,-71.12203436,231129.3701,902740.867,M,100
R2004,La Cazuela,89 Depot Rd,Hatfield,R,01038,34.5,42.40944826,-72.60860288,108747.7668,907141.1745,M,100
R638,La Famiglia Giorgio,2 Philomena Ave,Revere,R,02151,18,42.4237187,-71.01923622,239564.9945,908244.7959,M,64
R3333,La Fete,148 E Central St Ste 5,Natick,R,01760,75,42.28757822,-71.33377107,213709.5309,893024.6192,M,100
F421,La Fiorentina Pastry Shop,60 Shaker Rd Ste 10,East Longmeadow,F,01028,42.06212516,-72.51447864,116036.1872,868468.8743,M,100
W239,La Fruteria Market,75 Manchester St,Lawrence,W,01841,41.93719505,-71.28662459,217695.2286,854115.6924,T,66
R2626,La Groceria Restaurant,20 Westover Dr,Lynnfield,R,01940,45,42.53590697,-71.03772263,237976.1109,920698.077,M,100
R2627,La Morra,48 Boylston St,Brookline,R,02445,45,42.33134265,-71.11876719,231419.9045,897942.6347,M,100
R3411,La Paloma,195 Newport Ave Ste 4,Quincy,R,02170,82.5,42.26932673,-71.02365162,239297.4,891093.7092,M,100
F422,La Patisserie Inc,30 Church St,Winchester,F,01890,42.45154734,-71.13889254,229704.7254,911287.3437,M,100
W240,La Ronga Bakery & Delicatessen,599 Somerville Ave,Somerville,W,02143,42.3839015,-71.1094669,232159.6674,903784.1053,M,66
F423,La Ronga Bakery Inc,599 Somerville Ave,Somerville,F,02143,42.3839015,-71.1094669,232159.6674,903784.1053,M,100
R3722,LA Rotisserie,17 Boylston St,Chestnut Hill,R,02467,135,42.32123262,-71.17324937,226933.9955,896801.026,M,100
R1147,La Scala Restaurant,183 Shrewsbury St Ste 4,Worcester,R,01604,22.5,42.26578771,-71.78562112,176435.6671,890630.3364,M,100
R3518,La Scala Restaurante,1070 N Main St,Randolph,R,02368,90,42.1928005,-71.0598716,236353.2419,882577.7062,M,100
R1148,La Veracruzana,31 Main St,Northampton,R,01060,22.5,42.31990056,-72.62909121,106929.7479,897217.4874,M,100
R1497,La Veracruzana,63 South Pleasant Street,Amherst,R,01002,28.5,42.37485623,-72.51983132,116008.5006,903207.8821,M,100
R1149,La Vita Mia,38 Hamilton St,Saugus,R,01906,22.5,42.46533534,-71.00644261,240591.0982,912873.4665,M,100
IH645,LABELLES REST HOME,3 HIGH STREET,SHELBURNE,IH,01370,7.884,42.60397518,-72.73513128,98646.4344,928890.2095,M,80
R1150,Laboniche Restaurant,143 Merrimack St,Lowell,R,01852,22.5,42.64574811,-71.31032007,215555.1466,932813.992,M,100
IC72,Laboure College,2120 Dorchester Avenue,Boston,IC,02124,5.3676,42.2780344,-71.06648492,235758.8895,892042.0525,M,100
R3668,Lacantina Restaurant,911 Waverly St,Framingham,R,01702,112.5,42.27407437,-71.43591236,205286.6809,891513.3074,M,100
R1452,Ladd's Restaurant,64 Barre Paxton Rd,Rutland,R,01543,27,42.3350458,-71.95872061,162196.0843,898385.4043,M,100
R3334,Lafayette House,109 Washington St,Foxboro,R,02035,75,42.08098766,-71.28057234,218156.054,870087.9821,M,100
IH372,LAFAYETTE REHABILITATION & SKL,25 LAFAYETTE STREET,MARBLEHEAD,IH,01945,21.3525,42.493545,-70.87387,251470.945,916078.4728,M,100
R2032,Lafinestra Restorante,17-19 Water St,Wakefield,R,01880,36,42.50251501,-71.06894302,235430.1219,916975.4756,M,100
IH45,LAHEY CLINIC HOSPITAL,41 MALL ROAD,BURLINGTON,IH,01806,197.85555,42.48554875,-71.21466354,223459.1891,915040.5697,M,100
IH109,LAHEY CLINIC NORTH (INPT SAT),1 ESSEX CENTER DRIVE 1 2 3 FLS,PEABODY,IH,01960,6.2415,42.5388946,-70.9492231,245244.1161,921073.1146,M,100
R197,Lake Lashaway Inn,308 E Main St,East Brookfield,R,01515,15,42.22676491,-72.04619608,154910.1624,886400.8251,M,100
IH373,LAKEVIEW HOUSE NURSING HOME,87 SHATTUCK STREET,HAVERHILL,IH,01830,29.8935,42.79732036,-71.05201471,236649.5088,949730.7982,M,100
R1678,Lala Rokh,97 Mount Vernon St,Cambridge,R,02140,30,42.38779076,-71.12158869,231159.5508,904211.6111,M,100
R1679,Lam & Lin,33 Faunce Corner Mall Rd,North Dartmouth,R,02747,30,41.64420244,-70.98862828,242602.958,821679.0969,M,86
F424,Lamarca & Sons Bakery Products,140 Canal St,Malden,F,02148,42.42208943,-71.07227476,235201.0751,908040.5765,M,100
W241,Lamarca Baking,140 Canal St,Malden,W,02148,42.5933374,-72.2374882,139470.9211,927236.3618,T,66
R2175,Lambert's Cove Inn,90 Manaquayak Rd,Vineyard Haven,R,02568,37.5,41.43352014,-70.65814625,270366.0215,798498.6168,M,100
G246,Lamberts Rainbow Deli,220 Providence Hwy,Norwood,G,02062,60,42.2043331,-71.18646123,225892.6786,883812.4666,M,100
G247,Lamberts Rainbow Fruit,826 Crescent St,Brockton,G,02302,48,42.08165749,-70.98537388,242580.9344,870267.4815,M,100
G248,Lamberts Rainbow Fruit Co,777 Wlliam T Mrrssey Blvd,Boston,G,02122,37.5,42.2945858,-71.048033,237271.158,893888.3743,M,89
G249,Lamberts Rainbow Fruit Company,1000 W Main St,Centerville,G,02632,120,41.65718691,-70.32963245,297482.3845,823662.3432,M,100
R198,Lam's Restaurant,825 Washington St,Newton,R,02460,15,42.3523032,-71.2037038,224411.664,900243.0392,M,62
R1453,Land & Sea,67 Lynnfield St,Peabody,R,01960,27,42.51678963,-70.94971159,245219.8307,918617.456,M,100
R3595,Landfall Restaurant,2 Luscombe Ave,Woods Hole,R,02543,97.5,41.52390549,-70.66945279,269323.2492,808527.7964,M,100
R1680,Land-Ho,38 Main Street,Orleans,R,02653,30,41.78782807,-69.99139985,325395.2632,838612.5127,M,100
IS9,Landmark School,429 Hale Street,Beverly,IS,01915,29.34225,42.55309418,-70.83439255,254664.5026,922717.6438,M,100
R2176,Landucci Italian Ristorante,824 Main St,Falmouth,R,02540,37.5,41.55443971,-70.60124553,274980.3652,811976.6864,M,100
IH374,LANESSA EXTENDED CARE FACILITY,751 SCHOOL STREET,WEBSTER,IH,01570,31.536,42.03597076,-71.88240789,168336.1631,865135.5441,M,100
F425,Langelier's Bakery Inc,41 Cabot St,Holyoke,F,01040,42.1987211,-72.6052758,108718.3153,883732.9619,M,100
R3335,Lantana,43 Scanlon Dr,Randolph,R,02368,75,42.201024,-71.06439165,235975.2385,883489.1883,M,100
G250,Larry DS Village Deli,22 Andover St,Andover,G,01810,30,42.64568788,-71.15307669,228450.2295,932847.8636,M,100
IC33,Lasell College,1844 Commonwealth Avenue,Newton,IC,02466,88.806375,42.34325567,-71.24133236,221314.5276,899227.9904,M,100
IH375,LASELL HOUSE,120 SEMINARY AVENUE,NEWTON,IH,02466,14.454,42.33930169,-71.24950465,220642.4128,898786.7891,M,100
R199,Lasita Restaurant,13 Park St,Ayer,R,01432,15,42.56104469,-71.59032525,192582.6977,923391.4434,M,100
R2368,Lastoria Italian Bar & Grill,577 Washington St,Stoughton,R,02072,39,42.13032371,-71.10178125,232924.0587,875621.3158,M,100
R639,Lasumma Restaurant,30 Fleet St,Boston,R,02113,18,42.36443827,-71.05247129,236864.4519,901645.2732,M,100
W242,Late July Snacks LLC,3166 Main St,Barnstable,W,02630,42.32624752,-73.08353147,69487.30799,898517.9994,T,66
IH646,LATHROP HOME,215 SOUTH STREET,NORTHAMPTON,IH,01060,12.8115,42.31028499,-72.63693377,106269.0932,896158.113,M,100
R2033,Lattanzi's Restaurant,19 Church St,Edgartown,R,02539,36,41.39050534,-70.51496559,282388.4009,793849.5147,M,100
IH376,LAUREL LAKE CENTER FOR HLTH &,620 LAUREL STREET,LEE,IH,01238,28.908,42.325572,-73.2614365,54825.02633,898730.4853,M,100
IH377,LAUREL RIDGE REHAB & NURSING C,174 FOREST HILLS STREET,BOSTON,IH,02130,39.42,42.30624033,-71.10269,232757.9098,895160.4526,M,100
R1151,Laurino's,3668 Main St,Brewster,R,02631,22.5,41.77566376,-70.02367663,322736.0632,837214.7051,M,100
W243,"Lavallee's Bakery Disbributors, LLC",117 Beaver St,Waltham,W,02452,42.088406,-71.407375,207663.162,870892.7534,T,66
W244,Lavazza Espresso Point,115 Green St,Worcester,W,01604,42.09303372,-70.96587261,244186.5657,871540.9495,T,66
G251,Laverdes Market At Mit,84 Massachusetts Ave,Cambridge,G,02139,69,42.35937422,-71.09384729,233458.8764,901065.7249,M,100
R3100,Lavoie's Ballard Restaurant,128 Ballard St,Saugus,R,01906,60,42.45075193,-70.98328519,242505.3991,911264.8591,M,100
IS10,Lawrence Academy,992 Powder House Rd,Groton,IS,01450,25.515,42.60314966,-71.56592084,194590.3459,928066.7587,M,51
IH78,LAWRENCE GENERAL HOSPITAL,ONE GENERAL STREET,LAWRENCE,IH,01842,117.96435,42.7090891,-71.1485122,228795.5262,939892.347,M,100
R640,LBJ Restaurant,107 Grant St,Framingham,R,01702,18,42.281923,-71.4104783,207383.8569,892386.981,M,100
W245,Le Comte's All Star Dairy,500 Wood St,Somerset,W,02726,41.66428642,-71.14590681,229490.7367,823843.2822,T,66
R3427,Le Languedoc Restarant,24 Broad St,Nantucket,R,02554,84,41.28516522,-70.099597,317319.3073,782636.8628,M,100
R641,Le Lyonnais,416 Great Rd,Acton,R,01720,18,42.51075935,-71.42176076,206429.9505,917804.686,M,100
F426,Leavitt Corp (Teddie Peanut Butter),Everett,F,02149,42.40463942,-71.06841964,235528.1493,906103.885,M,100
R1681,Ledge Kitchen and Drinks,2261 DORCHESTER AVE,BOSTON,R,02124,30,42.2731444,-71.06783845,235649.9956,891498.3371,M,100
R849,Ledgemont Country Club,131 Brown Ave,Seekonk,R,02771,19.5,41.86853628,-71.32573858,214467.0891,846482.4788,M,100
IH378,LEDGEWOOD REHAB & SKLD NURSING,87 HERRICK STREET,BEVERLY,IH,01915,40.4055,42.56569239,-70.87711979,251145.277,924090.5412,M,100
R1152,Lee Subway,236 Main St,Lee,R,01238,22.5,42.3091983,-73.2514637,55609.51094,896895.2219,M,100
F427,Lee's Bakery,98 Hamilton St Ste 5,Worcester,F,01604,42.2561088,-71.779567,176931.6188,889553.6076,M,100
R200,Lees Kitchen,389 W Central St,Franklin,R,02038,15,42.08787963,-71.41453597,207070.7705,870833.6699,M,100
G252,Lees Super Market,796 Main Rd,Westport,G,02790,225,41.58034671,-71.08970038,234216.7158,814541.3792,M,100
R3519,LEGAL SEA FOODS,210 Andover St Unit 42,Peabody,R,01960,90,42.54332875,-70.9422019,245817.6501,921569.4053,M,100
R3669,LEGAL SEA FOODS,100 Huntington Ave,Boston,R,02116,112.5,42.34705739,-71.07966584,234633.8775,899703.2903,M,100
R3753,LEGAL SEA FOODS,255 STATE ST,BOSTON,R,02109,150,42.35970009,-71.05133946,236960.4519,901119.4678,M,100
R3754,Legal Sea Foods,5 Cambridge Ctr,Cambridge,R,02142,150,42.3625418,-71.0871218,234011.2149,901420.2256,M,100
R3755,Legal Sea Foods,43 Boylston St,Chestnut Hill,R,02467,150,42.32112626,-71.17355288,226909.0225,896789.1165,M,100
R3790,LEGAL SEA FOODS,800 Boylston St Ste 103,Boston,R,02199,187.5,42.3488644,-71.0818288,234454.6752,899903.1281,M,100
R3804,Legal Sea Foods,1 Seafood Way,Boston,R,02210,225,42.34954402,-71.0314591,238604.3671,900000.1885,M,100
R3805,LEGAL SEA FOODS,26 Park Sq,Boston,R,02116,225,42.34518622,-71.09445551,233416.2641,899489.5496,T,81
IH379,LEGEND REHABILITATION & NURSIN,59 EASTWOOD CIRCLE,GARDNER,IH,01440,39.42,42.56776302,-71.97883396,160683.6438,924244.1632,M,100
F428,Legion Donuts Inc,684 American Legion Hwy,Boston,F,02131,42.28380401,-71.11281672,231934.2877,892664.5191,M,100
R3625,Leinster Group,25 School St,Boston,R,02108,105,42.29660508,-71.07481508,235061.4926,894101.3072,T,100
IH380,"LELAND HOME, THE",21 NEWTON STREET,WALTHAM,IH,02154,13.14,42.37649064,-71.22892787,222324.937,902922.7797,M,100
R201,Lemon Tree Cafe,168 Great Rd Ste 4,Bedford,R,01730,15,42.4899583,-71.27437186,218548.9345,915515.6779,M,100
R642,Lemon Tree Restaurant,211 Middlesex Tpke,Burlington,R,01803,18,42.49641083,-71.22685548,222452.9581,916243.8446,M,100
IH27,LEMUEL SHATTUCK HOSPITAL,170 MORTON STREET,BOSTON,IH,02130,0,42.3635043,-71.0565053,236532.699,901539.7964,M,62
R202,Lena's Pizza & Subs,200 Washington St,Peabody,R,01960,15,42.52086926,-70.93540249,246392.661,919078.3003,M,100
R1923,Lena's Seafood,131 Rabbit Rd,Salisbury,R,01952,31.5,42.86334289,-70.88896305,249935.9641,957148.0067,M,100
G253,Lendys Inc,653 Broadway,Saugus,G,01906,37.5,42.47952312,-71.02191641,239309.6841,914442.1686,M,100
R2177,Lenox 218,218 Main St,Lenox,R,01240,37.5,42.36661085,-73.28141522,53273.84516,903322.1371,M,100
F429,Lenox-Martell Inc,89 Heath St,Boston,F,02130,42.32641398,-71.1014395,232850.5413,897401.7111,M,100
R3670,Lenzi's Catering Service,810 Merrimack Ave,Dracut,R,01826,112.5,42.65956858,-71.25508977,220080.0174,934360.7776,M,100
IH381,LEONARD FLORENCE CENTER FOR LI,165 CAPTAIN'S ROW,CHELSEA,IH,02150,32.85,42.39055061,-71.04463748,237494.2584,904549.1331,M,100
R643,Leone S Submarine Sandwich,292 Broadway,Somerville,R,02145,18,42.39193099,-71.0922778,233570.8841,904682.6144,M,100
R644,Leone's Restaurant,320 Cooley St,Springfield,R,01128,18,42.09464946,-72.4986176,117391.1667,872065.646,M,100
F430,Leo's Bakery,1179 Ocean St,Marshfield,F,02050,42.10179928,-70.67647096,268117.7795,872705.0423,M,100
F431,"Leo's Bakery, Inc.",1179 Ocean St,Marshfield,F,02050,42.10179928,-70.67647096,268117.7795,872705.0423,M,100
R1682,Leo's Breakfast Restaurant,249 Main St,Buzzards Bay,R,02532,30,41.74963853,-70.6032644,274584.0176,833654.0003,M,100
R1153,Leo's Restaurant,117 County St,Somerset,R,02726,22.5,41.73576315,-71.15152842,228990.1088,831780.0473,M,100
R2178,Leo's Restaurant,MULBERRY ST,WORCESTER,R,01604,37.5,42.265205,-71.79281,175842.3495,890567.6236,M,63
R2628,Lepage's Seafood & Grille,439 Martine St,Fall River,R,02723,45,41.6799381,-71.1205228,231597.1029,825590.7515,M,100
F432,Leroux Meats Inc,624 Main St,Holden,F,01520,42.3383499,-71.83679336,172245.6963,898705.5512,M,100
R2487,Les Zygomates,129 South St Ste 101,Boston,R,02111,43.5,42.35113708,-71.05729496,236474.7815,900165.767,M,100
R203,Leslie's Retreat,96 North St,Salem,R,01970,15,42.5261236,-70.9004668,249259.1588,919681.534,M,100
R2179,L'Espalier,774 Boylston St,Boston,R,02199,37.5,42.34890687,-71.08164759,234469.5829,899907.9187,M,100
F433,Levaggi's Candies,1186 Main St,South Weymouth,F,02190,42.16346886,-70.95524,245016.189,879369.7195,M,100
W246,Lewis Mills & Co,128 Main St Ste 3,Gloucester,W,01930,42.13252229,-71.04001762,238029.2093,875891.2022,T,66
R2180,Lewis's of Essex,234 John Wise Ave,Essex,R,01929,37.5,42.65356372,-70.80552876,256944.0874,933896.7145,M,100
R2181,Lex Cafe,1666 Mass Ave,Lexington,R,02420,37.5,42.44675404,-71.22566684,222568.4065,910728.323,M,100
IH382,LEXINGTON HEALTH CARE CENTER,178 LOWELL STREET,LEXINGTON,IH,02420,69.3135,42.43969235,-71.19207987,225334.3067,909953.3532,M,100
R424,Liam Maguires Irish Pub & Rest,273 Main St,Falmouth,R,02540,16.5,41.55212,-70.61465598,273864.2866,811707.3541,M,100
R645,Liao Restaurant Corp,24 Warwick St,Quincy,R,02170,18,42.2779795,-71.0187152,239699.2138,892057.0846,M,100
R204,Liberty Bell Famous Roast Beef & Seafood,30 B St,Lynn,R,01905,15,42.48011865,-70.97092865,243501.6122,914533.0704,M,100
IH383,LIBERTY COMMONS NURS & REHAB C,390 ORLEANS ROAD,CHATHAM,IH,02650,43.362,41.6984586,-69.962633,327965.0126,828730.74,M,61
C106,"Liberty Hotel , The",215 Charles St,Boston,C,02114,0,42.36223902,-71.07078227,235357.3562,901393.2387,M,100
R1683,Lidio's,1045 Central St,Leominster,R,01453,30,42.49841054,-71.74488,179871.0661,916458.9175,M,100
R2182,Lido Cafe,112 Federal St Ste 1,Lynn,R,01905,37.5,42.46568502,-70.96781549,243767.584,912931.4098,M,100
